id,coordinates,highway,length,lanes,tunnel,bridge,maxspeed,width,alley,roundabout
21449,"[[116.4273784, 39.9433136], [116.4273376, 39.9422887], [116.4273506, 39.9416856], [116.4273481, 39.9406711], [116.4273882, 39.9396608], [116.4275839, 39.9376375], [116.4276395, 39.9368445]]",12,720.192,3,0,0,0,0,0,0
21458,"[[116.4235284, 39.9481471], [116.4239892, 39.9481771], [116.4242894, 39.9481584], [116.4246168, 39.9481306], [116.4249213, 39.9480736], [116.4252758, 39.947971], [116.4256205, 39.9478517], [116.4259488, 39.9477643], [116.426312, 39.9477065], [116.4266045, 39.9476731], [116.4269187, 39.9476978], [116.4271728, 39.9477652], [116.4274581, 39.9478335], [116.4277, 39.9478999], [116.4279267, 39.9479585], [116.4281327, 39.9479789], [116.4286555, 39.9479735]]",3,450.791,2,0,1,0,0,0,0
21466,"[[116.4386271, 39.9499877], [116.4387125, 39.9500463]]",12,9.77,2,0,0,0,0,0,0
21468,"[[116.4385556, 39.9500679], [116.4384644, 39.9499856]]",12,12.008,2,0,0,0,0,0,0
21470,"[[116.4436855, 39.9523694], [116.4417219, 39.9505838], [116.4405237, 39.9494527], [116.4400906, 39.9490989], [116.4397691, 39.9488687], [116.4393712, 39.9486388], [116.4389768, 39.9484407], [116.4385872, 39.9483309], [116.4381259, 39.948256], [116.4378597, 39.948221], [116.4376143, 39.9482095], [116.4290704, 39.9481854]]",2,1443.719,2,0,1,0,0,0,0
21480,"[[116.4278225, 39.9359512], [116.4276501, 39.9396861], [116.4275919, 39.941507]]",12,618.099,3,0,0,0,0,0,0
21484,"[[116.4383607, 39.9396961], [116.4383627, 39.9395515], [116.4383973, 39.9382847], [116.4384034, 39.937846], [116.4383965, 39.9377439], [116.4383837, 39.9375532], [116.4382971, 39.9372616], [116.4379781, 39.9365451]]",10,355.798,1,0,0,0,0,0,0
21554,"[[116.352821, 39.8818397], [116.3528181, 39.8819535]]",10,12.656,2,0,0,0,0,0,0
21555,"[[116.352821, 39.8818397], [116.3528508, 39.8806571]]",10,131.524,2,0,0,0,0,0,0
21576,"[[116.3473841, 39.8818596], [116.3474505, 39.8805226]]",10,148.776,2,0,0,0,0,0,0
21815,"[[116.3112088, 39.9757628], [116.3111085, 39.9761711], [116.3110649, 39.9764057], [116.3110407, 39.9766495], [116.3110251, 39.9771672]]",4,157.317,3,0,0,0,0,0,0
21817,"[[116.3109931, 39.9759785], [116.3113236, 39.9748478], [116.3113352, 39.9748113]]",4,133.021,3,0,0,0,0,0,0
21825,"[[116.3110031, 39.9774014], [116.31095, 39.977771]]",4,41.346,3,0,0,0,0,0,0
21948,"[[116.3696224, 39.966887], [116.3675778, 39.966833]]",10,174.348,2,0,0,0,0,0,0
21968,"[[116.4836723, 39.8698691], [116.4847233, 39.8698544], [116.4850927, 39.8698465], [116.4906051, 39.8696472]]",2,592.212,3,0,1,0,0,0,0
21969,"[[116.4837112, 39.8700061], [116.4835308, 39.8700094], [116.4793691, 39.8700438], [116.4751712, 39.8700589]]",4,728.852,3,0,1,60,0,0,0
21970,"[[116.4832006, 39.8719842], [116.4832274, 39.8721523], [116.4832728, 39.8724162], [116.4835546, 39.8741132]]",12,238.654,4,0,1,0,0,0,0
21972,"[[116.4838427, 39.8776952], [116.4838249, 39.8814948], [116.4838307, 39.8819397], [116.4838499, 39.8834202]]",12,636.605,4,0,0,0,0,0,0
21974,"[[116.4834058, 39.8782743], [116.4833499, 39.876581], [116.4833013, 39.8756607], [116.4832677, 39.875367], [116.4832135, 39.8749385]]",8,371.419,3,0,0,0,0,0,0
21975,"[[116.48406, 39.8783229], [116.4840593, 39.8800954], [116.4840566, 39.8813929], [116.4840557, 39.8818246]]",9,389.372,3,0,0,0,0,0,0
21976,"[[116.4834001, 39.8785321], [116.4834058, 39.8782743]]",8,28.67,3,0,0,0,0,0,0
21986,"[[116.4840439, 39.8830156], [116.4840616, 39.886998]]",8,442.826,3,0,0,0,0,0,0
22001,"[[116.4834044, 39.8833728], [116.4834078, 39.8832109]]",8,18.005,3,0,0,0,0,0,0
22002,"[[116.4838499, 39.8834202], [116.4838087, 39.8862991]]",12,320.139,4,0,0,0,0,0,0
22003,"[[116.4836252, 39.8838677], [116.483633, 39.882798]]",12,118.947,4,0,0,0,0,0,0
22005,"[[116.4834035, 39.8842827], [116.4834044, 39.8833728]]",8,101.176,3,0,0,0,0,0,0
22006,"[[116.4833847, 39.8847299], [116.4834035, 39.8842827]]",8,49.752,3,0,0,0,0,0,0
22008,"[[116.4835993, 39.8852853], [116.4836252, 39.8838677]]",12,157.646,4,0,0,0,0,0,0
22022,"[[116.4836935, 39.891687], [116.4838593, 39.891687]]",4,14.145,2,0,0,0,0,0,0
22024,"[[116.4838593, 39.891687], [116.4840666, 39.8916978]]",4,17.727,2,0,0,0,0,0,0
22025,"[[116.4836957, 39.8919893], [116.4834534, 39.8919857]]",4,20.676,2,0,0,0,0,0,0
22027,"[[116.483836, 39.8919903], [116.4836957, 39.8919893]]",4,11.97,2,0,0,0,0,0,0
22034,"[[116.4839931, 39.8929485], [116.483992, 39.89338], [116.4839905, 39.8939508]]",8,111.451,3,0,0,0,0,0,0
22053,"[[116.4807091, 39.8590024], [116.4802435, 39.856274]]",8,305.977,3,0,0,0,0,0,0
22057,"[[116.4816077, 39.8607149], [116.4816619, 39.8610148], [116.4821064, 39.8634737]]",8,309.704,3,0,0,0,0,0,0
22058,"[[116.4809724, 39.8607667], [116.4808971, 39.8602186]]",8,61.284,3,0,0,0,0,0,0
22059,"[[116.4825815, 39.8661023], [116.4826372, 39.8664049]]",8,33.982,3,0,0,0,0,0,0
22061,"[[116.4818162, 39.8661326], [116.4815555, 39.8644745]]",8,185.71,3,0,0,0,0,0,0
22062,"[[116.4827274, 39.8666753], [116.4829221, 39.8670479], [116.4831643, 39.8673713], [116.4834835, 39.8677428]]",8,135.6,3,0,0,0,0,0,0
22063,"[[116.4818987, 39.8667125], [116.4818645, 39.866429]]",8,31.659,3,0,0,0,0,0,0
22071,"[[116.4723441, 39.8699197], [116.4736957, 39.8699164], [116.4793469, 39.8699028], [116.4835123, 39.8698713], [116.4836723, 39.8698691]]",4,966.799,3,0,1,60,0,0,0
22080,"[[116.480841, 39.8708169], [116.4807866, 39.870667], [116.4807484, 39.8694951], [116.4807882, 39.8692464], [116.4809079, 39.868993]]",8,205.487,3,0,0,0,0,0,0
22088,"[[116.4780504, 39.8464855], [116.4779239, 39.8462653], [116.4774681, 39.8455501]]",8,115.297,3,0,0,0,0,0,0
22089,"[[116.4786152, 39.8476837], [116.4784358, 39.8471906]]",8,56.929,3,0,0,0,0,0,0
22095,"[[116.479913, 39.8503433], [116.4801377, 39.85165], [116.4804207, 39.8532962]]",8,331.196,3,0,0,0,0,0,0
22096,"[[116.4793235, 39.8503794], [116.4792373, 39.8499084]]",8,52.887,3,0,0,0,0,0,0
22098,"[[116.4801293, 39.8528001], [116.4802757, 39.8537164], [116.4805353, 39.8553411], [116.4805483, 39.8554227]]",12,293.806,4,0,1,0,0,0,0
22099,"[[116.4804207, 39.8532962], [116.4805717, 39.8541745]]",8,98.51,3,0,0,0,0,0,0
22101,"[[116.4805483, 39.8554227], [116.4815133, 39.8613579]]",12,665.085,4,0,0,0,0,0,0
22102,"[[116.4684562, 39.8384851], [116.4669483, 39.8374928], [116.4658383, 39.8367818], [116.4633974, 39.8351959], [116.4622121, 39.8344898]]",12,694.083,4,0,1,0,0,0,0
22110,"[[116.4730243, 39.8414721], [116.4725131, 39.8411379], [116.4720789, 39.840854], [116.4684562, 39.8384851]]",12,512.284,4,0,0,0,0,0,0
22185,"[[116.3410857, 39.8544189], [116.3416924, 39.859476], [116.3418006, 39.8603486], [116.3421585, 39.8631737]]",12,977.79,3,0,1,0,0,0,0
22188,"[[116.341245, 39.8570234], [116.3405635, 39.8517613]]",12,588.004,3,0,0,0,0,0,0
22270,"[[116.3121682, 39.9731655], [116.3116, 39.9745967]]",4,166.345,3,0,0,0,0,0,0
22285,"[[116.2683447, 39.8918155], [116.2710623, 39.8918755], [116.2712077, 39.8919082], [116.2713638, 39.891939], [116.2715034, 39.8919275], [116.2716357, 39.8919027], [116.2717458, 39.8918721], [116.2718387, 39.8918515], [116.2721322, 39.8918302], [116.2724336, 39.8918302], [116.2727291, 39.8918483], [116.2749456, 39.8918438], [116.2757081, 39.8918619], [116.2760982, 39.8918574], [116.277103, 39.8918936], [116.2771976, 39.8919526], [116.2772685, 39.892075], [116.2773572, 39.8939616], [116.2773614, 39.8941379], [116.2772861, 39.8942341], [116.2773238, 39.8945772], [116.2773638, 39.8946253], [116.2773576, 39.89498], [116.2774527, 39.8950607], [116.2774132, 39.8952971], [116.2774229, 39.8959104]]",6,1208.081,2,0,0,0,0,0,0
22286,"[[116.267913, 39.8929717], [116.2679247, 39.8901984]]",12,308.379,4,0,0,0,0,0,0
22288,"[[116.2681429, 39.8929764], [116.2681479, 39.8942081]]",12,136.96,4,0,0,0,0,0,0
22289,"[[116.2679107, 39.8935038], [116.267913, 39.8929717]]",12,59.167,4,0,0,0,0,0,0
22293,"[[116.2681479, 39.8942081], [116.268155, 39.8959609], [116.2681559, 39.8961696], [116.2681463, 39.8971539], [116.2681404, 39.898355]]",12,461.12,4,0,1,0,0,0,0
22300,"[[116.2739454, 39.8957924], [116.2711904, 39.8957911], [116.2677302, 39.8957927]]",12,530.221,3,0,1,0,0,0,0
22303,"[[116.2677302, 39.8957927], [116.2655822, 39.8957937], [116.2644832, 39.8957994]]",12,277.004,3,0,1,0,0,0,0
22304,"[[116.2644832, 39.8957994], [116.262573, 39.8958092]]",12,162.963,3,0,0,0,0,0,0
22348,"[[116.2683406, 39.9070759], [116.2683333, 39.9088333], [116.2683861, 39.9098407], [116.2684256, 39.910596]]",8,391.576,2,0,0,0,0,0,0
22349,"[[116.2679309, 39.9094815], [116.2678945, 39.9086225], [116.2679218, 39.9030374], [116.2679209, 39.8983472]]",12,1238.134,4,0,1,0,0,0,0
22351,"[[116.2691945, 39.9160252], [116.2692432, 39.9164194]]",8,44.029,2,0,0,0,0,0,0
22353,"[[116.2685348, 39.9160269], [116.2681114, 39.9138145], [116.2680596, 39.9133749]]",8,297.725,2,0,0,0,0,0,0
22354,"[[116.2692883, 39.9169053], [116.2694304, 39.9185895]]",8,187.666,2,0,0,0,0,0,0
22355,"[[116.2686555, 39.9169195], [116.2685986, 39.9164337]]",8,54.236,2,0,0,0,0,0,0
22357,"[[116.2688984, 39.9267489], [116.2689258, 39.92631], [116.2689152, 39.9258335], [116.2688544, 39.9254144], [116.2687568, 39.9247413], [116.2686482, 39.9245604], [116.268511, 39.9244531], [116.2681602, 39.9242961], [116.2678626, 39.924186], [116.2673333, 39.9239244]]",8,379.411,2,0,0,0,0,0,0
22358,"[[116.2695604, 39.926767], [116.2695385, 39.9270257]]",8,28.827,2,0,0,0,0,0,0
22361,"[[116.2688699, 39.9272656], [116.2688738, 39.9271832]]",8,9.169,2,0,0,0,0,0,0
22362,"[[116.2695228, 39.9272726], [116.2692868, 39.9303484]]",8,342.605,3,0,0,0,0,0,0
22364,"[[116.268096, 39.937486], [116.268183, 39.935955], [116.2682379, 39.9354401], [116.2682606, 39.9352225], [116.2684396, 39.9335467], [116.2685062, 39.9329232], [116.2685476, 39.9325359], [116.2686261, 39.9319501], [116.2686648, 39.931598], [116.2688746, 39.9295599]]",12,883.96,4,0,0,0,0,0,0
22407,"[[116.2682784, 39.8845116], [116.2684701, 39.8837331], [116.268913, 39.8823465]]",12,246.844,4,0,0,0,0,0,0
22421,"[[116.2992369, 39.8808402], [116.3000421, 39.8812206]]",10,80.683,2,0,0,0,0,0,0
22422,"[[116.2992369, 39.8808402], [116.2979592, 39.8801735], [116.2966702, 39.8796676]]",10,255.383,2,0,0,0,0,0,0
22424,"[[116.28905, 39.8883082], [116.289047, 39.8898653]]",4,173.142,2,0,0,0,0,0,0
22427,"[[116.2889594, 39.8883087], [116.28897, 39.8854717]]",4,315.462,2,0,0,0,0,0,0
22431,"[[116.289047, 39.8898653], [116.2890647, 39.8955543]]",4,632.591,2,0,0,0,0,0,0
22435,"[[116.2889179, 39.8955648], [116.2889201, 39.895185], [116.2889507, 39.8898639]]",4,633.918,2,0,0,0,0,0,0
22456,"[[116.3401141, 39.8296489], [116.3404782, 39.8296504], [116.3417803, 39.8296562], [116.3426199, 39.8296598], [116.3455741, 39.8296368]]",12,466.26,4,0,1,0,0,0,0
22467,"[[116.3143643, 39.9673599], [116.3149638, 39.9658222]]",4,178.455,3,0,0,0,0,0,0
22469,"[[116.300644, 39.9713185], [116.3024415, 39.9716064], [116.3029051, 39.9716709]]",0,196.637,2,0,0,0,0,0,0
22471,"[[116.31223, 39.9726454], [116.312102, 39.972612], [116.3106273, 39.9724604]]",0,138.314,2,0,0,0,0,0,0
22472,"[[116.31223, 39.9726454], [116.3123747, 39.9723032], [116.3124522, 39.9721135], [116.3128491, 39.9712105]]",4,168.055,3,0,0,0,0,0,0
22474,"[[116.3142832, 39.9651905], [116.3144741, 39.9652481], [116.314961, 39.965395], [116.3151081, 39.9654307]]",8,75.23,3,0,0,0,0,0,0
22552,"[[116.3395603, 39.8044875], [116.3393584, 39.8063691], [116.3392914, 39.807856], [116.3391974, 39.8089954], [116.3391722, 39.8100545]]",2,620.105,3,0,0,0,0,0,0
22556,"[[116.3388279, 39.8180795], [116.3388817, 39.8190849], [116.3390391, 39.8207457], [116.3391356, 39.8214644], [116.3394794, 39.8236168], [116.3396673, 39.8249238]]",2,764.737,3,0,1,0,0,0,0
22557,"[[116.3398538, 39.8361935], [116.339867, 39.8396473]]",2,384.047,4,0,0,0,0,0,0
22560,"[[116.3396448, 39.8373342], [116.3396529, 39.8347525]]",2,287.073,4,0,0,0,0,0,0
22561,"[[116.3396427, 39.8396491], [116.3396448, 39.8373342]]",2,257.406,4,0,0,0,0,0,0
22572,"[[116.3292033, 39.9561785], [116.3291903, 39.9562843]]",9,11.817,3,0,0,0,0,0,0
22622,"[[116.4839248, 39.9297082], [116.4839518, 39.9313522], [116.4839556, 39.9315792], [116.483962, 39.9319696], [116.4839598, 39.9329073], [116.4839601, 39.9333156], [116.4839603, 39.9335462], [116.4839627, 39.9367163]]",12,779.287,4,0,1,0,0,0,0
22628,"[[116.48418, 39.9323792], [116.4854533, 39.9324002], [116.4856594, 39.9324036]]",4,126.17,3,0,0,0,0,0,0
22659,"[[116.4839244, 39.917885], [116.4839415, 39.9211743], [116.483935, 39.9222364], [116.483935, 39.9247791]]",12,766.595,4,0,1,0,0,0,0
22661,"[[116.4836876, 39.9178872], [116.4836967, 39.9151322], [116.4836822, 39.9112532]]",12,737.671,4,0,1,0,0,0,0
22665,"[[116.483935, 39.9247791], [116.483935, 39.9270513], [116.4839412, 39.9286543], [116.4839248, 39.9297082]]",12,548.101,4,0,1,0,0,0,0
22667,"[[116.4836994, 39.9249504], [116.4836609, 39.9222305], [116.4836768, 39.9211682], [116.4836876, 39.9178872]]",12,785.419,4,0,1,0,0,0,0
22716,"[[116.45384, 39.9531234], [116.4563131, 39.9553666]]",8,326.579,2,0,0,0,0,0,0
22719,"[[116.4563131, 39.9553666], [116.4598434, 39.9585686]]",8,466.166,2,0,0,0,0,0,0
22722,"[[116.4562417, 39.9554121], [116.4548326, 39.9541408]]",8,185.497,2,0,0,0,0,0,0
22729,"[[116.3736401, 39.9627428], [116.3733343, 39.9600558]]",2,299.916,3,0,0,0,0,0,0
22776,"[[116.4387125, 39.9500463], [116.442059, 39.9525725], [116.4430883, 39.953476]]",12,533.73,2,0,0,0,0,0,0
22777,"[[116.438666, 39.9501525], [116.4385556, 39.9500679]]",12,13.306,2,0,0,0,0,0,0
22781,"[[116.451289, 39.9600567], [116.4518925, 39.9606115]]",12,80.321,2,0,0,0,0,0,0
22783,"[[116.4511749, 39.9601311], [116.4511233, 39.9600849]]",12,6.763,2,0,0,0,0,0,0
22790,"[[116.4538631, 39.9625413], [116.4537987, 39.9624835]]",12,8.452,2,0,0,0,0,0,0
22799,"[[116.4794155, 39.9843788], [116.4820789, 39.9867882], [116.4832109, 39.9878112], [116.4864749, 39.9907594]]",2,930.106,3,0,1,0,0,0,0
22811,"[[116.402442, 39.9378082], [116.4023432, 39.9378071]]",6,8.424,2,0,0,0,0,0,0
22813,"[[116.402442, 39.9378082], [116.4025001, 39.9378112], [116.4052536, 39.9378505]]",6,239.763,2,0,0,0,0,0,0
22891,"[[116.4715134, 39.8918102], [116.4745784, 39.8918027], [116.4774084, 39.8918019]]",4,502.934,2,0,0,0,0,0,0
22892,"[[116.4715108, 39.8919876], [116.4713424, 39.8919881]]",4,14.367,2,0,0,0,0,0,0
22965,"[[116.4958566, 39.9348982], [116.4930011, 39.9340879], [116.4923582, 39.9339055]]",4,318.05,3,0,0,0,0,0,0
22966,"[[116.4960371, 39.9349431], [116.4958566, 39.9348982]]",4,16.179,3,0,0,0,0,0,0
22967,"[[116.4960371, 39.9349431], [116.4959508, 39.9359877], [116.4958305, 39.937232]]",8,255.127,2,0,0,0,0,0,0
22969,"[[116.4839621, 39.9373647], [116.4839581, 39.940583]]",12,357.859,4,0,0,0,0,0,0
22973,"[[116.4954567, 39.9393464], [116.4954991, 39.9386004], [116.4955396, 39.9380827], [116.4956365, 39.9371779]]",8,241.647,2,0,0,0,0,0,0
22974,"[[116.4958315, 39.9412497], [116.495591, 39.9400544], [116.4954567, 39.9393464]]",8,214.038,2,0,0,0,0,0,0
22978,"[[116.4952483, 39.9448424], [116.495069, 39.9447092]]",10,21.284,2,0,0,0,0,0,0
22979,"[[116.4952483, 39.9448424], [116.4950973, 39.9457801], [116.4950305, 39.9462193], [116.4944958, 39.9518224], [116.494438, 39.9522001]]",8,821.215,2,0,0,0,0,0,0
22981,"[[116.4839535, 39.9460738], [116.4839592, 39.9488186], [116.4839347, 39.9495765], [116.4838512, 39.9505942], [116.4837389, 39.9513349], [116.4836719, 39.9516501]]",12,621.325,4,0,0,80,0,0,0
22992,"[[116.4549013, 39.9756327], [116.4495414, 39.9791499], [116.448372, 39.9799015], [116.4432293, 39.9832469]]",12,1306.113,4,0,1,0,0,0,0
23007,"[[116.4432293, 39.9832469], [116.4422137, 39.9839093], [116.441804, 39.9841597], [116.4412623, 39.9844142], [116.4404747, 39.9847531]]",12,289.384,4,0,0,0,0,0,0
23012,"[[116.4362894, 39.9867424], [116.4362475, 39.9866785], [116.4358512, 39.9861022], [116.4352283, 39.9851347], [116.4350223, 39.9848322], [116.4344577, 39.9840159]]",2,341.01,3,0,1,0,0,0,0
23015,"[[116.4270496, 39.9876792], [116.4289147, 39.9877395]]",12,159.04,4,0,0,0,0,0,0
23018,"[[116.4295304, 39.9877472], [116.4304464, 39.9877454], [116.4310997, 39.9876907], [116.4318676, 39.987589], [116.4325646, 39.9874687], [116.4334295, 39.987237], [116.4348324, 39.9867662], [116.4357232, 39.9864214], [116.4369552, 39.9859447], [116.4403984, 39.9846121], [116.4411642, 39.9842722], [116.4416847, 39.9840231]]",12,1128.795,4,0,0,0,0,0,0
23023,"[[116.4387081, 39.9904489], [116.4369204, 39.9877122], [116.4368208, 39.9875545], [116.4362894, 39.9867424]]",2,460.788,3,0,1,120,0,0,0
23110,"[[116.4630344, 39.8700504], [116.4616265, 39.8700611]]",4,120.159,3,0,0,0,0,0,0
23127,"[[116.4693565, 39.8700678], [116.4660977, 39.8700594]]",4,278.115,3,0,0,0,0,0,0
23156,"[[116.4504942, 39.9595235], [116.4501908, 39.9593075], [116.4498998, 39.959111], [116.4493958, 39.9588534]]",12,119.978,2,0,0,0,0,0,0
23226,"[[116.4098478, 39.9873635], [116.4060509, 39.9872292]]",12,323.826,4,0,0,0,0,0,0
23230,"[[116.4134043, 39.9874588], [116.4115725, 39.9874268], [116.4098478, 39.9873635]]",12,303.209,4,0,0,0,0,0,0
23258,"[[116.4863508, 39.9634209], [116.487445, 39.9626968]]",8,123.204,2,0,0,0,0,0,0
23259,"[[116.4863508, 39.9634209], [116.4853672, 39.964054]]",8,109.467,2,0,0,0,0,0,0
23341,"[[116.4582888, 39.9731871], [116.4607322, 39.9715889], [116.4614718, 39.9711045], [116.4619131, 39.9708154]]",12,406.121,4,0,1,0,0,0,0
23342,"[[116.4545021, 39.9757024], [116.4581358, 39.9732944]]",12,409.351,4,0,0,0,0,0,0
23378,"[[116.4091793, 39.9871673], [116.4130564, 39.9872842]]",12,330.57,4,0,0,0,0,0,0
23417,"[[116.4442018, 39.9163542], [116.444392, 39.9163587]]",0,16.229,2,0,0,0,0,0,0
23418,"[[116.4442018, 39.9163542], [116.4440286, 39.9163504]]",0,14.777,2,0,0,0,0,0,0
23453,"[[116.4282764, 39.9254965], [116.4281754, 39.9275845]]",12,232.335,3,0,0,0,0,0,0
23491,"[[116.4781576, 39.9900574], [116.4782241, 39.9901178]]",10,8.787,2,0,0,0,0,0,0
23492,"[[116.4781576, 39.9900574], [116.4765736, 39.9886193], [116.4752949, 39.9874583]]",10,378.161,2,0,0,0,0,0,0
23595,"[[116.368437, 39.9939861], [116.3697054, 39.9923467], [116.3700903, 39.9918061], [116.3702653, 39.9915597], [116.3705096, 39.9911681], [116.3707089, 39.9907834], [116.3709039, 39.990337]]",2,458.206,3,0,0,0,0,0,0
23669,"[[116.4489458, 39.8313823], [116.4525119, 39.8318119], [116.4531184, 39.8318699], [116.4553362, 39.8321432], [116.4564754, 39.8322984]]",12,651.017,4,0,1,0,0,0,0
23716,"[[116.3530721, 39.8765467], [116.3530696, 39.8766357]]",10,9.899,2,0,0,0,0,0,0
23738,"[[116.2514613, 39.8956494], [116.2541826, 39.895658]]",12,232.157,3,0,0,0,0,0,0
23764,"[[116.4999348, 39.9996728], [116.4995239, 39.9998225], [116.4990615, 40.0000297], [116.4981385, 40.0004596], [116.4956829, 39.9982732], [116.4955027, 39.997293]]",8,607.185,4,0,0,0,0,0,0
23857,"[[116.4836876, 39.9699429], [116.48383, 39.9699461]]",10,12.14,2,0,0,0,0,0,0
23858,"[[116.4836876, 39.9699429], [116.4837318, 39.9672531]]",8,299.116,3,0,0,0,0,0,0
23859,"[[116.4836876, 39.9699429], [116.482522, 39.9698768], [116.4813831, 39.9698196]]",10,196.865,2,0,0,0,0,0,0
23860,"[[116.4736171, 39.9750965], [116.4735857, 39.9750684]]",0,4.114,2,0,0,0,0,0,0
23861,"[[116.4736171, 39.9750965], [116.473655, 39.9751304]]",0,4.964,2,0,0,0,0,0,0
23863,"[[116.4813831, 39.9698196], [116.482522, 39.9698768], [116.4836876, 39.9699429]]",10,196.865,2,0,0,0,0,0,0
23864,"[[116.4813831, 39.9698196], [116.4806428, 39.9698114], [116.4801749, 39.9698048]]",10,102.973,2,0,0,0,0,0,0
23867,"[[116.4735857, 39.9750684], [116.4736171, 39.9750965]]",0,4.114,2,0,0,0,0,0,0
23868,"[[116.4735857, 39.9750684], [116.4732984, 39.9748192], [116.4722455, 39.9738693], [116.4705674, 39.9723677]]",0,395.396,2,0,0,0,0,0,0
23876,"[[116.4705674, 39.9723677], [116.4722455, 39.9738693], [116.4732984, 39.9748192], [116.4735857, 39.9750684]]",0,395.396,2,0,0,0,0,0,0
23877,"[[116.4705674, 39.9723677], [116.4719569, 39.9714581], [116.4730891, 39.970716], [116.4731405, 39.9706832]]",10,288.381,2,0,0,0,0,0,0
23878,"[[116.4705674, 39.9723677], [116.4688698, 39.9735067], [116.4686342, 39.973675]]",10,219.714,2,0,0,0,0,0,0
23881,"[[116.4762105, 39.9734629], [116.4761261, 39.9733845], [116.4731405, 39.9706832]]",8,404.94,2,0,0,0,0,0,0
23885,"[[116.4768127, 39.9697005], [116.476684, 39.9696997]]",10,10.968,2,0,0,0,0,0,0
23886,"[[116.4768127, 39.9697005], [116.4774027, 39.9697045], [116.4789047, 39.9697868], [116.4801749, 39.9698048]]",10,286.867,2,0,0,0,0,0,0
23887,"[[116.473655, 39.9751304], [116.4736171, 39.9750965]]",0,4.964,2,0,0,0,0,0,0
23889,"[[116.473655, 39.9751304], [116.4746971, 39.9760628], [116.4753841, 39.9766775]]",0,226.501,2,0,0,0,0,0,0
23890,"[[116.476684, 39.9696997], [116.4768127, 39.9697005]]",10,10.968,2,0,0,0,0,0,0
23892,"[[116.476684, 39.9696997], [116.4761903, 39.9696963], [116.4747312, 39.9699923], [116.4742436, 39.9701585]]",10,216.175,2,0,0,0,0,0,0
23979,"[[116.4951172, 39.8695551], [116.4987777, 39.8694834]]",2,312.499,3,0,0,0,0,0,0
24001,"[[116.4277103, 39.9350708], [116.4277414, 39.9342914]]",12,86.706,3,0,0,0,0,0,0
24005,"[[116.3695052, 39.9473657], [116.3706965, 39.9473855], [116.3713196, 39.9473952], [116.3733067, 39.9474151], [116.3765811, 39.9474291]]",12,603.246,3,0,0,0,0,0,0
24035,"[[116.4358157, 39.8693259], [116.4355754, 39.8692745], [116.4353268, 39.8692423], [116.4350838, 39.8692273], [116.43481, 39.8692316], [116.433186, 39.8693196], [116.4306606, 39.8694656]]",12,442.061,3,0,0,0,0,0,0
24041,"[[116.4293465, 39.869411], [116.4331732, 39.8691897], [116.4348028, 39.8691059], [116.4350887, 39.8691014], [116.435347, 39.8691174], [116.4356112, 39.8691515], [116.4358694, 39.8692068], [116.4362151, 39.8693174], [116.4364843, 39.8694072], [116.4367743, 39.8695458], [116.4370216, 39.8696881], [116.4372383, 39.8698429]]",12,696.973,3,0,0,60,0,0,0
24042,"[[116.4306606, 39.8694656], [116.4293584, 39.8695409], [116.4269747, 39.869661], [116.4219809, 39.8699161], [116.4200077, 39.8700163], [116.4184032, 39.8700711], [116.4172036, 39.8700405], [116.416839, 39.8700185]]",12,1181.924,3,0,0,0,0,0,0
